userid,user,pageid,revid,parentid,ns,title,timestamp,top,comment,size,new,minor,texthidden,suppressed,commenthidden
717938,Braveheidi,13341048,171467471,171466607,4,Wikipédia:Le Bistro/30 mai 2020,2020-05-30T13:40:05Z,,"/* Je galère avec les infobox ""personnalité politique"" */",31728,,,,,
717938,Braveheidi,9350503,171467029,171264258,103,Discussion Projet:Politique française/Pages à supprimer,2020-05-30T13:25:49Z,,,17054,,,,,
717938,Braveheidi,9350561,171466885,171370390,103,Discussion Projet:Presse écrite/Pages à supprimer,2020-05-30T13:21:39Z,,,7928,,,,,
717938,Braveheidi,13017442,171466817,171462213,3,Discussion utilisateur:Antoniex/archives8,2020-05-30T13:19:07Z,,,94716,,,,,
717938,Braveheidi,393400,171466758,171463621,3,Discussion utilisateur:Huster,2020-05-30T13:17:25Z,,,4468,,,,,
717938,Braveheidi,11150243,171466715,141210391,3,Discussion utilisateur:Bleuty,2020-05-30T13:16:08Z,,,4549,,,,,
717938,Braveheidi,7289658,171466645,171465893,4,Wikipédia:Débat d'admissibilité,2020-05-30T13:14:20Z,,"/* 30 mai */ l'unité le mag, magazine français",15784,,,,,
717938,Braveheidi,13379437,171466585,0,1,Discussion:L'Unité le mag/Admissibilité,2020-05-30T13:12:40Z,,pourquoi je propose à la suppression : magazine inconnu,2784,,,,,
717938,Braveheidi,11790122,171453260,156721564,3,Discussion utilisateur:Tristan Caillon,2020-05-30T01:09:04Z,,,4296,,,,,
717938,Braveheidi,13378419,171453246,171451986,2,Utilisateur:Tristan Caillon,2020-05-30T01:07:48Z,,Résumé automatique : blanchiment.,0,,,,,
717938,Braveheidi,13119471,171453219,171452653,0,John Charles Molteno,2020-05-30T01:04:28Z,,,16023,,,,,
717938,Braveheidi,1626893,171453033,160490732,0,Liste de films sénégalais,2020-05-30T00:47:37Z,,/* 1990-1999 au cinéma|1999 */ ajout lien vers article du film,18845,,,,,
717938,Braveheidi,13378427,171452996,171452985,0,"Hyènes (film, 1992)",2020-05-30T00:43:21Z,,ajout catégorie,3734,,,,,
717938,Braveheidi,13378427,171452985,171452943,0,"Hyènes (film, 1992)",2020-05-30T00:42:14Z,,gras pour sujet de l'article,3701,,,,,
717938,Braveheidi,13378427,171452943,171452908,0,"Hyènes (film, 1992)",2020-05-30T00:38:13Z,,ajout catégorie,3695,,,,,
717938,Braveheidi,13378427,171452908,171452895,0,"Hyènes (film, 1992)",2020-05-30T00:35:10Z,,,3639,,,,,
717938,Braveheidi,13378427,171452895,171452877,0,"Hyènes (film, 1992)",2020-05-30T00:34:18Z,,,3640,,,,,
717938,Braveheidi,13378427,171452877,171452584,0,"Hyènes (film, 1992)",2020-05-30T00:32:50Z,,/* Synopsis */ basé sur la visite de la vieille dame (der Besuch der alten Damen),3609,,,,,
717938,Braveheidi,13341048,171452780,171452637,4,Wikipédia:Le Bistro/30 mai 2020,2020-05-30T00:26:12Z,,"/* Je galère avec les infobox ""personnalité politique"" */ nouvelle section",10938,,,,,
717938,Braveheidi,13119471,171452653,171452640,0,John Charles Molteno,2020-05-30T00:17:08Z,,,15636,,,,,
717938,Braveheidi,13119471,171452640,171452576,0,John Charles Molteno,2020-05-30T00:16:29Z,,,15636,,,,,
717938,Braveheidi,13119471,171452576,171452511,0,John Charles Molteno,2020-05-30T00:12:08Z,,réorganisation sources,17085,,,,,
717938,Braveheidi,13378437,171452514,0,3,Discussion utilisatrice:Braveheidi/John Charles Molteno,2020-05-30T00:08:33Z,,Braveheidi a déplacé la page [[Discussion utilisatrice:Braveheidi/John Charles Molteno]] vers [[Discussion:John Charles Molteno]] : publication de mon brouillon (article traduit depuis l'anglais),48,,,,,
717938,Braveheidi,13122666,171452513,167326146,1,Discussion:John Charles Molteno,2020-05-30T00:08:33Z,,Braveheidi a déplacé la page [[Discussion utilisatrice:Braveheidi/John Charles Molteno]] vers [[Discussion:John Charles Molteno]] : publication de mon brouillon (article traduit depuis l'anglais),163,,,,,
717938,Braveheidi,13378436,171452512,0,2,Utilisatrice:Braveheidi/John Charles Molteno,2020-05-30T00:08:32Z,,Braveheidi a déplacé la page [[Utilisatrice:Braveheidi/John Charles Molteno]] vers [[John Charles Molteno]] : publication de mon brouillon (article traduit depuis l'anglais),37,,,,,
717938,Braveheidi,13119471,171452511,171452497,0,John Charles Molteno,2020-05-30T00:08:32Z,,Braveheidi a déplacé la page [[Utilisatrice:Braveheidi/John Charles Molteno]] vers [[John Charles Molteno]] : publication de mon brouillon (article traduit depuis l'anglais),17104,,,,,
717938,Braveheidi,13119471,171452497,171451540,0,John Charles Molteno,2020-05-30T00:07:31Z,,/* Opposition au projet de Confédération */ paragraphe traduit,17104,,,,,
717938,Braveheidi,13119471,171451540,171451016,0,John Charles Molteno,2020-05-29T22:59:53Z,,,18516,,,,,
717938,Braveheidi,13119471,171451016,171450932,0,John Charles Molteno,2020-05-29T22:28:02Z,,,18533,,,,,
717938,Braveheidi,13119471,171450932,171450455,0,John Charles Molteno,2020-05-29T22:23:46Z,,divers /traduction en cours,18463,,,,,
717938,Braveheidi,13119471,171450455,171450351,0,John Charles Molteno,2020-05-29T22:02:29Z,,"encore un paragraphe à traduire, rapatrié depuis version anglophone",18179,,,,,
717938,Braveheidi,13119471,171450351,170935301,0,John Charles Molteno,2020-05-29T21:58:12Z,,/* Le gouvernement de Molteno */ divers,16764,,,,,
717938,Braveheidi,11411406,171449565,171338847,102,Projet:Japon/Maison de thé/Archives 2020,2020-05-29T21:33:14Z,,/* Mugen Mukeru */ nouvelle section,34260,,,,,
717938,Braveheidi,13351076,171449289,171196182,1,Discussion:Mugen mukeru/Admissibilité,2020-05-29T21:24:45Z,,/* Supprimer */,6452,,,,,
717938,Braveheidi,13352319,171448398,171284730,1,Discussion:Séminaires psychanalytiques de Paris/Admissibilité,2020-05-29T20:56:23Z,,/* Supprimer */,7855,,,,,
717938,Braveheidi,3687079,171431008,171430926,4,Wikipédia:Demande de suppression immédiate,2020-05-29T11:56:03Z,,/* {{a'|1=Eva_Da_Silva_Gomes}} */ nouvelle section,31513,,,,,
717938,Braveheidi,3687079,171430926,171430863,4,Wikipédia:Demande de suppression immédiate,2020-05-29T11:53:42Z,,/* {{a'|1=Dauphin_gris}} */ nouvelle section,31297,,,,,
717938,Braveheidi,3687079,171430863,171425324,4,Wikipédia:Demande de suppression immédiate,2020-05-29T11:51:12Z,,/* {{a'|1=Bob_Catala}} */ nouvelle section,31102,,,,,
717938,Braveheidi,3754427,171430757,171280642,1,Discussion:Prostitution au Tibet,2020-05-29T11:47:39Z,,/* Modification du plan de l'article */,7206,,,,,
717938,Braveheidi,5310458,171430524,171427511,4,Wikipédia:Bulletin des patrouilleurs,2020-05-29T11:39:24Z,,/* Terrorisme palestinien */,220690,,,,,
717938,Braveheidi,13370311,171430142,171430114,4,Wikipédia:Bureaucrate/Amiral Bouclettes,2020-05-29T11:24:47Z,,/* Approbation */,17926,,,,,
717938,Braveheidi,13370311,171430114,171425261,4,Wikipédia:Bureaucrate/Amiral Bouclettes,2020-05-29T11:23:38Z,,/* Approbation */,17925,,,,,
717938,Braveheidi,13370311,171416664,171416216,4,Wikipédia:Bureaucrate/Amiral Bouclettes,2020-05-28T22:54:14Z,,/* Approbation */ espace vide en trop,17014,,,,,
717938,Braveheidi,13375176,171416541,171416495,0,La Doctrine du fascisme,2020-05-28T22:48:14Z,,ajout catégorie supp,7952,,,,,
717938,Braveheidi,13375176,171416495,171416412,0,La Doctrine du fascisme,2020-05-28T22:46:42Z,,ajout catégorie,7928,,,,,
717938,Braveheidi,13375176,171416412,171408927,0,La Doctrine du fascisme,2020-05-28T22:43:04Z,,,7897,,,,,
717938,Braveheidi,13375181,171416331,171408294,3,Discussion utilisateur:LoyD LJ,2020-05-28T22:39:06Z,,,3514,,,,,
717938,Braveheidi,13375186,171416294,171408461,2,Utilisateur:LoyD LJ,2020-05-28T22:37:32Z,,Résumé automatique : blanchiment.,0,,,,,
717938,Braveheidi,3754290,171415870,171413789,0,Prostitution au Tibet,2020-05-28T22:24:13Z,,Fin des modifications dans l'immédiat /Reste le RI à réécrire,26964,,,,,
717938,Braveheidi,3754290,171411341,171411321,0,Prostitution au Tibet,2020-05-28T19:54:40Z,,,27032,,,,,
717938,Braveheidi,3754290,171411321,171411246,0,Prostitution au Tibet,2020-05-28T19:53:35Z,,/* Selon les Tibétains en exil */ déplacement info,27575,,,,,
717938,Braveheidi,3754290,171411246,171411212,0,Prostitution au Tibet,2020-05-28T19:51:42Z,,/* Selon les Tibétains en exil */ cf motif de modification précédent,27357,,,,,
717938,Braveheidi,3754290,171411212,171411133,0,Prostitution au Tibet,2020-05-28T19:50:44Z,,/* Selon les Tibétains en exil */ déplacement d'un élément sourcé,27712,,,,,
717938,Braveheidi,3754290,171411133,171411089,0,Prostitution au Tibet,2020-05-28T19:48:22Z,,"/* 1965- années 2000 */ C'est pas tout à fait ce que dit la source, du coup, j'ai préféré supprimer.",27346,,,,,
717938,Braveheidi,3754290,171411089,171410765,0,Prostitution au Tibet,2020-05-28T19:47:13Z,,/* Selon des observateurs */ information copié/collée plus haut,27650,,,,,
717938,Braveheidi,3754290,171410765,171410302,0,Prostitution au Tibet,2020-05-28T19:38:15Z,,/* 1965- années 2000 */ regroupement des informations,28957,,,,,
717938,Braveheidi,3754290,171410302,171410208,0,Prostitution au Tibet,2020-05-28T19:23:51Z,,,27694,,,,,
717938,Braveheidi,3754290,171410208,171409791,0,Prostitution au Tibet,2020-05-28T19:20:34Z,,/* Point de vue du gouvernement tibétain en exil et d'associations proches de ce dernier */ déplacement et contextualisation des informations sourcées,27699,,,,,
717938,Braveheidi,3754290,171409791,171308522,0,Prostitution au Tibet,2020-05-28T19:04:05Z,,/* Risque de transmission de maladies sexuellement transmissibles */ une arrestation qui constitue probablement une violation des droits humains mais hors-sujet pour cet article,27581,,,,,
717938,Braveheidi,13361001,171409667,171225577,3,Discussion utilisateur:Projet TranSco,2020-05-28T19:00:28Z,,,4485,,,,,
717938,Braveheidi,13363286,171409594,171394552,2,Utilisateur:Projet TranSco,2020-05-28T18:58:10Z,,Résumé automatique : blanchiment.,0,,,,,
717938,Braveheidi,13370061,171345620,171345115,3,Discussion utilisateur:TROUBLMARKT,2020-05-27T00:12:19Z,,,3638,,,,,
717938,Braveheidi,13370081,171345603,171345221,2,Utilisateur:TROUBLMARKT,2020-05-27T00:10:52Z,,Résumé automatique : blanchiment.,0,,,,,
717938,Braveheidi,262139,171345493,171345465,0,François Pinault,2020-05-27T00:04:57Z,,Annulation de la [[Special:Diff/171345465|modification]] de [[Special:Contributions/2A01:CB08:5FC:D800:805:C0B:5EFE:AD36|2A01:CB08:5FC:D800:805:C0B:5EFE:AD36]] ([[User talk:2A01:CB08:5FC:D800:805:C0B:5EFE:AD36|d]])vandalisme,55382,,,,,
717938,Braveheidi,3687079,171345476,171345372,4,Wikipédia:Demande de suppression immédiate,2020-05-27T00:04:06Z,,/* {{a'|1=Maxime_gralet}} */ nouvelle section,21830,,,,,
717938,Braveheidi,3687079,171345372,171345258,4,Wikipédia:Demande de suppression immédiate,2020-05-26T23:59:01Z,,/* {{a'|1=Gâchage}} */ nouvelle section,21629,,,,,
717938,Braveheidi,13370311,171345306,171344917,4,Wikipédia:Bureaucrate/Amiral Bouclettes,2020-05-26T23:53:30Z,,/* Opposition */,7969,,,,,
717938,Braveheidi,13351604,171335102,171331001,3,Discussion utilisateur:AnnaVirtuosa,2020-05-26T17:15:53Z,,/* Votre nouvel article */,5000,,,,,
717938,Braveheidi,5310458,171334736,171334300,4,Wikipédia:Bulletin des patrouilleurs,2020-05-26T17:03:47Z,,/* Terrorisme palestinien */,246559,,,,,
717938,Braveheidi,13368403,171334148,171334078,3,Discussion utilisateur:Miss-sarah1,2020-05-26T16:47:17Z,,/* Règle : Biographie de personne vivante */ nouvelle section,5732,,,,,
717938,Braveheidi,5310458,171333771,171333700,4,Wikipédia:Bulletin des patrouilleurs,2020-05-26T16:37:52Z,,/* Page de discussion personnelle transformée en blog paparazzi */,245515,,,,,
717938,Braveheidi,5310458,171333700,171333642,4,Wikipédia:Bulletin des patrouilleurs,2020-05-26T16:36:02Z,,/* Page de discussion personnelle transformée en blog paparazzi */ nouvelle section,245518,,,,,
717938,Braveheidi,7675745,171314427,171314269,0,Terrorisme palestinien,2020-05-26T09:34:30Z,,/* Psycho-sociologie des terroristes */ correction de mon erreur de code + syntaxe,214819,,,,,
717938,Braveheidi,7675745,171314269,171314099,0,Terrorisme palestinien,2020-05-26T09:30:31Z,,/* Psycho-sociologie des terroristes */ refnec + demande de précison (quels experts),214814,,,,,
717938,Braveheidi,7675745,171314099,171313992,0,Terrorisme palestinien,2020-05-26T09:26:18Z,,"/* Psycho-sociologie des terroristes */ pas clair (de quel niveau d'étude s'agit-il, secondaire II, universitaire, autre ?)/ quand ?/ non sourcé",214778,,,,,
717938,Braveheidi,7675745,171313992,171304863,0,Terrorisme palestinien,2020-05-26T09:23:36Z,,/* Psycho-sociologie des terroristes */ pas clair et non sourcé,214764,,,,,
717938,Braveheidi,13368403,171312973,171312861,3,Discussion utilisateur:Miss-sarah1,2020-05-26T09:02:54Z,,,5934,,,,,
717938,Braveheidi,13368403,171312861,171312838,3,Discussion utilisateur:Miss-sarah1,2020-05-26T09:00:39Z,,,4980,,,,,
717938,Braveheidi,13368403,171312838,171310121,3,Discussion utilisateur:Miss-sarah1,2020-05-26T09:00:06Z,,,6459,,,,,
717938,Braveheidi,218989,171305627,171305560,0,Ethno-différentialisme,2020-05-26T00:50:12Z,,Annulation de la [[Special:Diff/171305560|modification]] de [[Special:Contributions/91.69.157.123|91.69.157.123]] ([[User talk:91.69.157.123|d]]) pas de raison de supprimer ce lien,10738,,,,,
717938,Braveheidi,13368564,171305592,171305276,3,Discussion utilisateur:Charbel Stone,2020-05-26T00:47:56Z,,,3554,,,,,
717938,Braveheidi,13368569,171305582,171305436,2,Utilisateur:Charbel Stone,2020-05-26T00:47:06Z,,Résumé automatique : contenu remplacé par «    <br /> ».,9,,,,,
717938,Braveheidi,13352546,171305546,171107532,3,Discussion utilisateur:Shemec09,2020-05-26T00:45:27Z,,/* Il faut absolument sourcer vos contributions */ nouvelle section,2178,,,,,
717938,Braveheidi,13368403,171305417,171305396,3,Discussion utilisateur:Miss-sarah1,2020-05-26T00:34:41Z,,,4980,,,,,
717938,Braveheidi,13368403,171305396,171305387,3,Discussion utilisateur:Miss-sarah1,2020-05-26T00:33:04Z,,,6563,,,,,
717938,Braveheidi,13368403,171305387,171305238,3,Discussion utilisateur:Miss-sarah1,2020-05-26T00:32:26Z,,,6561,,,,,
717938,Braveheidi,1083666,171305283,171305267,0,John Paul Tremblay,2020-05-26T00:25:30Z,,Révocation des modifications de [[Special:Contributions/96.21.135.185|96.21.135.185]] (retour à la dernière version de [[:User:NeoBot|NeoBot]]),1748,,,,,
717938,Braveheidi,13367805,171305133,171289214,3,Discussion utilisateur:Fournaise Jonathan,2020-05-26T00:17:37Z,,,3072,,,,,
717938,Braveheidi,13367842,171305103,171289927,2,Utilisateur:Fournaise Jonathan,2020-05-26T00:16:29Z,,Résumé automatique : blanchiment.,0,,,,,
717938,Braveheidi,5310458,171305034,171300481,4,Wikipédia:Bulletin des patrouilleurs,2020-05-26T00:11:46Z,,/* Terrorisme palestinien */ nouvelle section,242422,,,,,
717938,Braveheidi,7675745,171304863,171304576,0,Terrorisme palestinien,2020-05-26T00:01:31Z,,Annulation de la [[Special:Diff/171304576|modification]] de [[Special:Contributions/2A02:2788:925:F87E:10DB:4BB6:39C5:6AE2|2A02:2788:925:F87E:10DB:4BB6:39C5:6AE2]] ([[User talk:2A02:2788:925:F87E:10DB:4BB6:39C5:6AE2|d]]) Merci de bien vouloir indiquer de quel banni vous suspectez le retour et expliquez votre point de vue en PDD de l'article,214750,,,,,
717938,Braveheidi,13368519,171304568,171304547,3,Discussion utilisateur:GamerPlayz2K,2020-05-25T23:46:39Z,,/* Article : obligatoirement en français */ nouvelle section,3278,,,,,
717938,Braveheidi,3687079,171304457,171303120,4,Wikipédia:Demande de suppression immédiate,2020-05-25T23:40:47Z,,/* {{a'|1=LeNae Kaleba}} */ nouvelle section,19567,,,,,
717938,Braveheidi,3754290,171292493,171292397,0,Prostitution au Tibet,2020-05-25T17:39:18Z,,/* 1965- années 2000 */,29314,,,,,
717938,Braveheidi,3754290,171292397,171292292,0,Prostitution au Tibet,2020-05-25T17:36:43Z,,/* 1965- années 2000 */ suppression redite (cf section : risque de transmission de maladies sexuellement transmissibles),29313,,,,,
717938,Braveheidi,3754290,171292292,171282558,0,Prostitution au Tibet,2020-05-25T17:34:10Z,,/* Situation actuelle */ divers,29606,,,,,
717938,Braveheidi,13367863,171292052,171290858,0,Pandémie de Covid-19 en Arabie saoudite,2020-05-25T17:28:03Z,,pas clair + non sourcé,3745,,,,,
717938,Braveheidi,12959700,171291736,171290651,3,Discussion utilisatrice:Polymagou,2020-05-25T17:21:15Z,,/* Petite question */,2200,,,,,
717938,Braveheidi,10315274,171291545,171289790,1,Discussion:Affaire Adama Traoré,2020-05-25T17:17:16Z,,/* Accusation d'acharnement judiciaire ?!!! */,68072,,,,,
717938,Braveheidi,12959700,171288647,171182821,3,Discussion utilisatrice:Polymagou,2020-05-25T16:06:51Z,,/* Petite question  */ nouvelle section,1223,,,,,
717938,Braveheidi,10315274,171288233,171288184,1,Discussion:Affaire Adama Traoré,2020-05-25T15:55:51Z,,"/* Accusation d'acharnement judiciaire ?!!! */ l'indentation et moi, on est pas très potes",67505,,,,,
717938,Braveheidi,10315274,171288184,171286574,1,Discussion:Affaire Adama Traoré,2020-05-25T15:54:58Z,,/* Accusation d'acharnement judiciaire ?!!! */ réponse à Thontep,67503,,,,,
717938,Braveheidi,3754290,171282558,171282440,0,Prostitution au Tibet,2020-05-25T13:24:38Z,,modèle : travaux en cours,31134,,,,,
717938,Braveheidi,3754290,171282440,171282415,0,Prostitution au Tibet,2020-05-25T13:20:19Z,,cf comm de diff précédent,31058,,,,,
717938,Braveheidi,3754290,171282415,171282215,0,Prostitution au Tibet,2020-05-25T13:19:39Z,,/* 1965- années 2000 */ déplacement,31315,,,,,
717938,Braveheidi,3754290,171282215,171282088,0,Prostitution au Tibet,2020-05-25T13:14:57Z,,/* 1965- années 2000 */ éléments purement anecdotique avec intérêt encyclopédique quasi nul,31046,,,,,
717938,Braveheidi,3754290,171282088,171281979,0,Prostitution au Tibet,2020-05-25T13:11:08Z,,/* 1951-1965 */,34797,,,,,
717938,Braveheidi,3754290,171281979,171281924,0,Prostitution au Tibet,2020-05-25T13:08:11Z,,/* Sous la dynastie Quing (1720-1911) */ idem,34758,,,,,
717938,Braveheidi,3754290,171281924,171281870,0,Prostitution au Tibet,2020-05-25T13:06:40Z,,/* 1951-1965 */ déplacement d'un paragraphe,34963,,,,,
717938,Braveheidi,3754290,171281870,171281595,0,Prostitution au Tibet,2020-05-25T13:04:19Z,,/* Sous la dynastie Quing (1720-1911) */,37702,,,,,
717938,Braveheidi,3754290,171281595,171281140,0,Prostitution au Tibet,2020-05-25T12:57:36Z,,/* 1965- années 2000 */ déplacement élément,37694,,,,,
717938,Braveheidi,3754290,171281140,171280117,0,Prostitution au Tibet,2020-05-25T12:46:09Z,,"/* Historique */ nouveau découpage ""avant 1950"" , c'est très très vaste! Cf modif redécoupage historique en page de discussion",37695,,,,,
717938,Braveheidi,3754427,171280642,171239968,1,Discussion:Prostitution au Tibet,2020-05-25T12:30:27Z,,/* Modification du plan de l'article */ nouvelle section,6459,,,,,
717938,Braveheidi,3754290,171280117,171279380,0,Prostitution au Tibet,2020-05-25T12:16:02Z,,"/* Répression de la prostitution */ création de la section ""prostitution en chiffres"" avec sous-section",37579,,,,,
717938,Braveheidi,418973,171279590,168895874,0,Prostitution au Japon,2020-05-25T12:04:32Z,,"/* Histoire */ cette phrase n'est pas du tout clair, surtout que l'article porte sur la prostitution - et non sur la sexualité en général. Et les préceptes du bouddhisme ""limités"", c'est-à-dire ? Le lecteur lambda n'est pas forcément au fait des préceptes du bouddhisme en matière de sexe ou de prostitution.",32555,,,,,
717938,Braveheidi,3754290,171279380,171245176,0,Prostitution au Tibet,2020-05-25T11:59:04Z,,"L'article a pour sujet principal la sinisisation du Tibet et sa colonisation par des populations d'origine chinoise. Il ne s'agit pas de ""réactions vis-à-vis de la prostitution"".",37426,,,,,
717938,Braveheidi,13365880,171279000,171278680,2,Utilisateur:Renanjaffry,2020-05-25T11:46:47Z,,Résumé automatique : blanchiment.,0,,,,,
717938,Braveheidi,13365854,171278989,171267821,3,Discussion utilisateur:Renanjaffry,2020-05-25T11:46:16Z,,,3977,,,,,
717938,Braveheidi,12711676,171278910,171270540,3,Discussion utilisateur:O.Taris,2020-05-25T11:43:13Z,,/* Affaire Adama Traoré */,24981,,,,,
717938,Braveheidi,10201672,171277887,171277694,0,Affaire Adama Traoré,2020-05-25T11:11:48Z,,/* Accusation d'acharnement judiciaire */,66706,,,,,
717938,Braveheidi,10201672,171277694,171275613,0,Affaire Adama Traoré,2020-05-25T11:04:02Z,,"/* Autres condamnations */ Il n'y a pas vraiment de mentionner les autres condamnations, si ce n'est parce que la famille accuse l'état français d'un acharnement judiciaire",66703,,,,,
717938,Braveheidi,1275218,171276717,170587433,3,Discussion utilisateur:Pierre73,2020-05-25T10:28:11Z,,/* Affaire Adama Traoré / question  */ nouvelle section,228782,,,,,
717938,Braveheidi,13366105,171267833,171265034,3,Discussion utilisateur:Banjobobcat,2020-05-25T03:09:59Z,,,3016,,,,,
717938,Braveheidi,13366107,171267829,171265068,2,Utilisateur:Banjobobcat,2020-05-25T03:09:28Z,,Résumé automatique : blanchiment.,0,,,,,
717938,Braveheidi,13365854,171267821,171259975,3,Discussion utilisateur:Renanjaffry,2020-05-25T03:08:12Z,,,3023,,,,,
717938,Braveheidi,13365880,171267811,171260421,2,Utilisateur:Renanjaffry,2020-05-25T03:07:12Z,,Résumé automatique : blanchiment.,0,,,,,
717938,Braveheidi,13365985,171267796,171262342,3,Discussion utilisateur:Tidiane paire,2020-05-25T03:05:20Z,,,3540,,,,,
717938,Braveheidi,3687079,171267780,171267620,4,Wikipédia:Demande de suppression immédiate,2020-05-25T03:02:57Z,,/* {{a'|1=Angeli_cqln}} */ nouvelle section,17279,,,,,
717938,Braveheidi,13267406,171267748,169736735,3,Discussion utilisateur:Kader pictures,2020-05-25T02:59:02Z,,,3535,,,,,
717938,Braveheidi,13366135,171267747,171266334,2,Utilisateur:Kader pictures,2020-05-25T02:58:31Z,,Résumé automatique : blanchiment.,0,,,,,
717938,Braveheidi,13366145,171267736,171266297,3,Discussion utilisateur:Malopedia,2020-05-25T02:57:21Z,,,3497,,,,,
717938,Braveheidi,13366169,171267733,171266904,2,Utilisateur:Malopedia,2020-05-25T02:56:50Z,,Résumé automatique : blanchiment.,0,,,,,
717938,Braveheidi,13366179,171267727,171267073,3,Discussion utilisateur:Olouwa Aziza,2020-05-25T02:54:52Z,,,3538,,,,,
717938,Braveheidi,13366183,171267719,171267130,2,Utilisateur:Olouwa Aziza,2020-05-25T02:53:09Z,,Résumé automatique : blanchiment.,0,,,,,
717938,Braveheidi,12711676,171265636,170217820,3,Discussion utilisateur:O.Taris,2020-05-24T23:46:39Z,,/* Affaire Adama Traoré */ nouvelle section,23333,,,,,
717938,Braveheidi,10201672,171265486,171263440,0,Affaire Adama Traoré,2020-05-24T23:36:23Z,,/* Réaction et communication de la famille */ nouvelle publication de la soeur d'Adama Assa Traoré,65911,,,,,
717938,Braveheidi,3754290,171245176,171244985,0,Prostitution au Tibet,2020-05-24T14:42:15Z,,/* Répression de la prostitution */ ref souhaitée,38005,,,,,
717938,Braveheidi,3754290,171244985,171244740,0,Prostitution au Tibet,2020-05-24T14:38:51Z,,"/* Réactions vis-à-vis de la prostitution */ réorganisation et création de la section ""répression de la prostitution"", contenu informationnel inchangé",37980,,,,,
717938,Braveheidi,3754290,171244740,171244700,0,Prostitution au Tibet,2020-05-24T14:32:55Z,,/* Situation actuelle */ information totalement anecdotique sans intérêt encyclopédique,37978,,,,,
717938,Braveheidi,3754290,171244700,171244608,0,Prostitution au Tibet,2020-05-24T14:32:06Z,,"/* Situation actuelle */ cet élément d'information a été mis dans bibliographie ""documentaire""",38140,,,,,
717938,Braveheidi,3754290,171244608,171244576,0,Prostitution au Tibet,2020-05-24T14:30:01Z,,/* Documentaire */,38301,,,,,
717938,Braveheidi,3754290,171244576,171243533,0,Prostitution au Tibet,2020-05-24T14:29:04Z,,"/* Documentaire */ ajout ""les trottoirs de Lhassa"" / je ne sais pas si j'ai utilisé le bon modèle pour cette source",38297,,,,,
717938,Braveheidi,3754290,171243533,171243511,0,Prostitution au Tibet,2020-05-24T14:01:28Z,,/* * == Bibliographie == */,37761,,,,,
717938,Braveheidi,3754290,171243511,171240868,0,Prostitution au Tibet,2020-05-24T14:00:54Z,,déplacement section référence et création de sous-sections sous bibliographie,37759,,,,,
717938,Braveheidi,3754290,171240868,171240298,0,Prostitution au Tibet,2020-05-24T12:50:08Z,,Déplacement du point de vue du gouvernement tibétains en exil et d'associaitons proches de lui dans une sous-section / pas de suppression de contenu,37686,,,,,
717938,Braveheidi,3754290,171240298,171239453,0,Prostitution au Tibet,2020-05-24T12:32:50Z,,restructuration (cf PDD),37957,,,,,
717938,Braveheidi,3754427,171239968,147528087,1,Discussion:Prostitution au Tibet,2020-05-24T12:24:36Z,,/* POV pushing en faveur des positions du Dalaï-lama et du gouvernement tibétain en exil  */ nouvelle section,5778,,,,,
717938,Braveheidi,3754290,171239453,171233248,0,Prostitution au Tibet,2020-05-24T12:11:58Z,,anecdote personnelle sans intérêt encyclopédique,37437,,,,,
717938,Braveheidi,194885,171225910,171225889,0,Mike Tyson,2020-05-23T23:51:41Z,,Annulation de la [[Special:Diff/171225476|modification]] de [[Special:Contributions/77.84.172.28|77.84.172.28]] ([[User talk:77.84.172.28|d]]) même motif que revert précédent,69971,,,,,
717938,Braveheidi,194885,171225889,171225513,0,Mike Tyson,2020-05-23T23:50:41Z,,Annulation de la [[Special:Diff/171225513|modification]] de [[Special:Contributions/77.84.172.28|77.84.172.28]] ([[User talk:77.84.172.28|d]])cf version en anglais de l'article avec  2 sources comme quoi il fait 1m78,69971,,,,,
717938,Braveheidi,13363426,171225765,171225667,1,Discussion:Magdeleine Godard,2020-05-23T23:45:09Z,,,2603,,,,,
717938,Braveheidi,13357703,171225725,171225698,0,Magdeleine Godard,2020-05-23T23:42:36Z,,/* Biographie */,3602,,,,,
717938,Braveheidi,13357703,171225698,171206328,0,Magdeleine Godard,2020-05-23T23:41:22Z,,"information erronée, cf page de discussion",3601,,,,,
717938,Braveheidi,13363426,171225667,171225534,1,Discussion:Magdeleine Godard,2020-05-23T23:39:40Z,,/* Information erronée dans l'article */,2272,,,,,
717938,Braveheidi,13361001,171225577,171204068,3,Discussion utilisateur:Projet TranSco,2020-05-23T23:35:01Z,,,3528,,,,,
717938,Braveheidi,13363286,171225503,171225020,2,Utilisateur:Projet TranSco,2020-05-23T23:32:01Z,,Résumé automatique : blanchiment.,0,,,,,
717938,Braveheidi,3687079,171225465,171224890,4,Wikipédia:Demande de suppression immédiate,2020-05-23T23:30:32Z,,/* {{a'|1=Boubou_le_boss}} */ nouvelle section,30045,,,,,
717938,Braveheidi,795401,171225246,171199985,0,Prostitution en république populaire de Chine,2020-05-23T23:21:16Z,,"/* Prostitution au Tibet */ ce pavé se trouve déjà dans l'article ""prostitution au Tibet"" /je propose qu'éventuellement un cours résumé soit mis ici, mais alors aussi pour Hong Kong (pourquoi parler du Tibet plus que d'autres régions) ?",26252,,,,,
